user,ulasan,rating,label,tanggal
Tata Harahap,Ok banget... Belanja gak pakek ribet.. Perbanyak gratis ongkir dari 0 nya donk..biar makin semangat belanja..😁😍,5,positif,06 Maret 2021
Alin Nur Agustina,"Bagus kok, maaf jika menyinggung, barang yang lama dikirim, tergantung penjual, bukan karena apk nya kak",5,positif,13 Maret 2021
Ajeng Nugraheni,Waw..... Aplikasinya bagus bangat👍👍 . Kalian jangan lupa download ya.... Kalau ngak download kalian nati nyesel lo..,5,positif,10 Maret 2021
Indra jaya,Terimakasih atas respon nya kak.. 🥰 Sangat membantu... Saya Suka Shopee Terimakasih atas bantuannya.. Good job💯👍,5,positif,11 Maret 2021
Ijjal Saputra,"Semoga belanja di shopee bisa memuaskan,Soalnya di aplikasi sebelah banyak penipuan and barang Tidak setara dengan harga yang harus di bayar",5,positif,07 Maret 2021
Arief Mahardika,Halo min. Mau tax gmn barusan sy dpt notif utk pembyaran bpjs kes yg gagal. Apakh uang yg sdh sy buat membyar tidak dikembalikan??,5,positif,04 Maret 2021
Anggerich Veraliie,Hanyalah sebuah kebohongan yang sering digunakan oleh kata kata rayuan enak enak empuk dan ekonomi Eropa enak enak empuk Emre emang enak enak banget janah waktu empat ekor emang ente ente emang ada ga ee eye emang enak enak empuk dan nyaman e dan vitamin e dan yang lain enak empuk e eko yu 🥰😘😘🤗🤗 semangat selalu,5,positif,17 Maret 2021
Vivi Kusuma dewi,Shopee sangat mudah dalam membantu memenuhi kebutuhan dan belanjaserta untuk pembayaran apapun jadi lebih mudah.sangat baik hati banyak promo dan cashbacknya,5,positif,24 Februari 2021
septi ayu,"Aplikasi ini bagus banget ko, banyak promo juga. Tapi tolong di banyakin gratis ongkirnya kak, terimakasih ❤️",5,positif,13 Maret 2021
Aldi Ansyah,"Apk ini remonded bangett cara mudah melakukan transksi saat pembelian barang dan bisa COD apalagi bisa dapat vocher gratis ongkir lagi, pokoknya recondede dehh....",5,positif,25 Februari 2021
Nazmi Nur'aini,"Alhamdulillah .. 🙏🏻 terimakasih banyak team shopee , telah membantu pemulihan akun .. 🤗🙏🏻 sudah terpercaya blnja di shopee . sampai kurir nya bosen ngnter pesanan ny .. 😁😊",5,positif,02 Maret 2021
sabella tanjung,"Puas belanja di shopee..barang bagus"" ..sering"" adakan voucher gratia ongkir..biar belanja lebih semangat lagi..😁👍",5,positif,27 Februari 2021
adie ajah,"Pencarian barang yang diinginkan lebih mudah, dan tentunya sangat membantu dalam kondisi pandemi saat ini, tks.",5,positif,05 Maret 2021
Indah Susilowati,"Terima kasih shopee sudah memberikan wadah untuk penjual seperti saya,,,dan setiap ada masalah customer servise 24 jam membantu🙏🙏🙏",5,positif,15 Maret 2021
Fajar Cell,Alhmdllah belanja di shopee bisa lebih hemat dan mudah gausah perlu kemana2 tinggal buka app shopee nya aja semua ada di shopee semoga shopee bisa lebih baik lagi 😊,5,positif,07 Maret 2021
Femilia Fitri,Selama belanja di shoope..saya mersa puas..baik dari pengiriman maupun kerapian paketnya..karna kami sangat percaya pd shoope🙂,5,positif,10 Maret 2021
Iis Rhna,"Mantabb sih pelayananya, sellernya yg salah ngirim barang tapi pihak shopee yang tanggung jawab, ganti voucher seharga harga barang yg kubeli. Sedangkan sellernya pelayananya minus",5,positif,16 Maret 2021
noer hayaetie,"Saya suka belanja di shoppee, pelayanan nya bagus penjualan barang di setiap toko amanah n terpecaya, sukses selalu buat shoppee",5,positif,08 Maret 2021
Ali Mahrus,Puas tapi blm puas banget karena Cod nya tidak nyampek rumah harus ambil sendiri di kantor exspidisi kota yg jaraknya lumayan jauh....,5,positif,09 Maret 2021
Hanri Johan,Shope mantap dan sya bisa nambah wawasan dalam barang barang yang saya belum ketahui . Bisa cek harga ekonomis dan barang berkualitas,5,positif,26 Februari 2021
Nona Sari,"Akhirnya perfoma shoppe kembali lagi , setelah beberapa kali eror setahun lalu. Semoga makin dipermudah ya buat belanja di shoppe",5,positif,22 Februari 2021
abdulloh haunan,Kenapa aku shopee saya jaringan nya selalu bermasalah padahal buat app yang lain lancar aja Saya hapus data malah ngga bisa login lagi.. 😩,5,positif,15 Maret 2021
Abdul Rahim,"Aplikasi ini membantu saya membuat dompet menipis dengan cara memberikan diskon besar²an agar aku tergiurkan, Terima Kasih Shopee❤️",5,positif,05 Maret 2021
Renaldi wahyuR,"Tolong privasi nya ditingkatkan , soalnya data alamat rumah bisa di retas orang , banyak nomer tidak dikenal yg mengatas namakan shopee",5,positif,03 Maret 2021
Coco Chanel,"Aplikasi ini sekarang jadi lemot.Buka foto aja ga bisa,padahal sinyal 4G saya full.Dulu lancar banget sering order barang,skrg gimana mau order ,berat banget loading nya. Tolong diperbaiki lagi,biar saya ga pindah ke lain hati",5,positif,09 Maret 2021
M. Nafi Mubarok,"Belanja di shopee sangat menyenangkan sekali,pengirimannya yg cepat,abang kurirnya yang sangat ramah membuat nyaman belanja....❤❤❤",5,positif,09 Maret 2021
RITA YULI,"Paling suka belanja di Shopee, pilihan barang banyak dan mudah pembayarannya, terbantu jg dg adanya shopee pay later.",5,positif,01 Maret 2021
M Robicandra31,"Tolong dong pihak shopee untuk metode pembayaran secara COD di akun ku di aktifkan lagi, baru 2 kali paket yang gagal masa langsung di nonaktifkan saya juga punya alasan kenapa paket nya gagal paket yg pertama sebelum barang dikirm / masih diproses saya sudah mengajukan pembatalan ke pihak toko tapi mereka tidak mennggapi tiba2 paket telah dikirim, terima kasih",5,positif,10 Maret 2021
Fika Felisa,Untuk yg suka belanja olshop dan gga mau cape harus ngemall semua yg di butuhkan ada di shopee...tingkatkan lg kualitas penjual yg terbaik...,5,positif,03 Maret 2021
Advent RRZFYA,Bagus bgt sih memudahkan dalam berbelanja udah gitu banyak barang murah+diskon&gratis ongkir terus recomended bgt sih aplikasi ini Bhahahahahaha,5,positif,09 Maret 2021
Ouctha Gussany,okeee banget..so far selalu puas sih belanja di shopee..memudahkan juga ga perlu kmna² bisa belanja..makasih yaaa,5,positif,16 Maret 2021
ainal mardliah,Yang mengecewakan dati shoper setiap ada barang yg serba seribu selalu tidak bisa saat sudah bisa barangnya habis. Apa ini namanya trick jualan,5,positif,09 Maret 2021
Yudi Arobaya,Sangat bagus.. dan sangat membantu.. Berikan banyak bintang untuk shopee. Saya sangat merekomendasikannya👍👍,5,positif,06 Maret 2021
Gusfrendi Suharmin K2M,Aplikasi jual online terbaik dan terpercaya. Saya dari jambi sudah sering menggunakan aplikasi ini.,5,positif,16 Maret 2021
purnomo teguh,"Habis di update kenapa jadi gak sensitif ya ktk sentuh aplikasinya,seperti ngehang kl si klik tp kl di gulir lancar,mohon donk perbaiki lg kyk biar kemaren..thx.",5,positif,05 Maret 2021
Aura Ramadhanti,"Alhamdulillah belanja selalu puas dengan produk-produk yang ada di shopee, kalau bisa penjual yg ga amanah gausah di izinin jualan d shopee🙂",5,positif,26 Februari 2021
Rikha Utami,"Terimakasih shopee sudah hadir dalam hidup ku wkwk, banyak banget manfaat shopee buat akuu, dari shopee aku bisa belanja buat dijual kembali , dgn harga yang oke dan kualitas yang oke juga Sukses selalu shopee, semoga semakin banyak promo promo menarik dan hadiah yang menarik yaa Walaupun aku belum pernah dapat hadiah wkwk",5,positif,06 Maret 2021
Key Waelah,"Sangat bermanfaat n membantu sekali, trimakasih shopee, smoga semakin jd yg trdepan n sukses sllu..",5,positif,16 Maret 2021
Nazulin Dayani,"Aplikasinya jelek bangeeeeeeet!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi boonk aplikasinya bagus banget buat belanja,barangnya murah murah gratis ongkirnya juga banyak barangnya bagus bagus shopee emang ter-the best deh♡♡♡♡♡",5,positif,09 Februari 2021
Topik Nike,Saya syuka 👏🏾👏🏾👏🏾 Merasa terbantu dengan shopee nggak ribet juga...pokoknya saya suka bangett pake aplikasi ini... Terimaksih shopee Semua ada di sini... Pokoknya love love dahhh😍😍🥳😘,5,positif,10 Maret 2021
Ayu Kecci,Aplikasinya membantu sih buat belanja tp gak tau masalahnya dimana kalo buka shopee kelamaan lama lama jd lemot bgt trs nge hang tau deh yg salah hp qu apa gimana gak paham,5,positif,02 Maret 2021
solihin jaya,Udh banyak sy cobain belanja di aplikasi lain tapi shopee yang paling baik sape anak aku yang kecil aku kasih nama shopee he..he..,5,positif,02 Maret 2021
Justin Tambunan 6A 6A,"So far so good... slalu tepat wktu, yg dikirim sesuai pesanan. Yg penting baca deskripsi dgn teliti sblm memesan",5,positif,28 Februari 2021
ryan Sahrul,"yu belanja di shoppe aja,banyak chasbac,murah,aman,dan berkualitas jangan sampe ketinggalan capai platinum yu",5,positif,16 Maret 2021
Dewi Anggraini,"👍sangat membantu di masa pandemi ini,,,tetap bisa berbelanja dari rumah,,,nice aplikasi,,,suka deh",5,positif,10 Maret 2021
Tirta AMH,"No. 1 Online Shoping di Indonesia. Memberikan Pelayanan Terbaik , Service Harga Terbaik & Pengiriman yg Sangat Cepat. Terima Kasih Shopee. Berikan selalu Kepuasan & Pelayanan Terbaik kepada Konsumen, God Job !!!",5,positif,08 Maret 2021
Ana Febrianti,"Saya sarankan shopee menerapkan PIN untuk metode pembayaran COD karena sering sekali anak anak yang usil buat pesanan, jadi ada belanjaan yang kita tidak tau.. Kalo diterapkan PIN seperti pembayaran SHOPEEPAY kan biar lebih aman,,,",5,positif,19 Februari 2021
Heri Barzani,"Shopee sangat bisa kita percaya, ini pengalaman saya, saya sdh beberapa kali order/pesan dan beli barang dari shopee,selalu datang dan sesuai barang yg saya pesan, untuk kedepan shopee tetap seperti ini dan selalu dipercaya",5,positif,17 Februari 2021
faisal tarigan,"Terbaik shopee, makin sering belanja,makin banyak kejutan yang di dapat. Terimakasih shopee @tariganfaisal",5,positif,06 Maret 2021
Aisyah Syakira,Senang belanja di sope ..cuma paylater nya tolong dong naikin limit nya ..lumayan kan bisa beli baju lebaran dengan cicilan 3 kali.😚😚😚😚😚😚😚😚,5,positif,16 Maret 2021
Rika Ismayanti,Apk nya jelek!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!banget jelekkkkkk Tapi boong...buruan deh..download..✨✨✨,5,positif,12 Maret 2021
Meirista Kirana,kenapa aku udah update terbaru masih nggk ada spinjam nya min .. tolong dong min .. supaya ada spinjamnya.. trimakasih,5,positif,12 Maret 2021
Muhammad Fairid Nahdi,Shopee tambahin dong bantuan teman penyiraman dari 15 orang jadi 20 orang..khasihan teman yang sdh aktif 15 orang...ehhh ada orang yang laen yang nyiram tanaman kita..malah tak bisa membalas balik siraaammm..khan khasihaaann😭😭😭😭😭😭😭😭😭,5,positif,12 Maret 2021
Kevin Kasela,"Untuk produk flash sale , sudah dimasukin keranjang kok tidak bisa di checkout . Mohon tanggapan nya:)",5,positif,02 Maret 2021
Si Jagau,Belanja di sini sangat bagus apalagi kalau ada voucher nya saya suka belanja di sini kalaua da voucher harapan saya semoga ongkir gratis trus,5,positif,15 Maret 2021
Nur Aini,Aplikasi yang membuat saya terbantu.terima kasih shoppee.tapi sekarang kadang aplikasinya kurang stabil kalau lagi puncak sale.kadang eror.mgkn Krn terlalu banyak yg pake aplikasi shopee,5,positif,13 Maret 2021
Alfaza Colection,"Is The Best Tempat belanja yang sangat menyenangkan dan memuaskan, banyak diskon dan cashback, mantapppppp no 1 asua tenggara",5,positif,08 Maret 2021
Ita Rosita,"Aplikasi belanja online yg gak ribet,,mau apa2 ada,,tinggal klik,,tp sgt berbahaya klo jemari terlalu gercep..😁",5,positif,04 Maret 2021
Hang Erse,"Shopee sangat membantu buat belanja . Mohon di perbaiki supaya loadingnya lancar ,,krna kendala shopee dari dulu cuma 1 loadingnya lemot",5,positif,06 Maret 2021
Gilang Samudra,"Naikin atuh limit paylater sama SPinjam saya, sakitu udah rajin belanja juga, sama rajin beribadah saya teh. Amiin.",5,positif,14 Maret 2021
Samsudin Sudin,Baru pertama kali belanja di shopee awal nya si aga ragu ragu tapi nyoba untuk pesen ehternyata barang nya sangat memuaskan..makasih shopee,5,positif,13 Maret 2021
dwi ujiati w,"Selama belanja di shopee selalu merasa puas, pelayanannya oke, dapat dipercaya... Semoga makin jaya...",5,positif,03 Maret 2021
OPW GNTNG,belanja di shopee ga pernah dapet barang zonk.... jadi saya gunakan sehari hari untuk belanja karena aplksi ini sangat terpercaya.,5,positif,11 Maret 2021
Jawa Bower,"Shoppe luar biasa, apalagi setelah saya di ACC shopee paylater, makin sering belanja dan pastinya bayar tagihan tepat waktu dong",5,positif,28 Februari 2021
Santi KS,"Tempat belanja online yg nyaman dan friendly, setelah nyoba banyak olshop, baru di shopee betah lama lama.",5,positif,08 Maret 2021
Putri Amelia,"Barang nya murah, tapi bukan murahan, kualitas barang juga bagus, cepat sampai pokoknya syuka bangettttttt",5,positif,17 Maret 2021
Leny Hartatik,Sekarang udah ada shopee pay jadi lebih enak krna sering dapet gratis ongkir walaupun ada minimalnya tpi g ada biaya admin jika mengisi saldo semoga bertahan seperti ini mantaaaaap,5,positif,06 Maret 2021
Rusdiana Diana,"Saya suka shopee, makasih shopee barang-barang yang ditawarkan bagus asal kita seleksi dalam membeli",5,positif,17 Maret 2021
Anwar Sanusi,Ok..ongkir ny mantap selalu ada ongkir..untuk meringankan..terus jangan kendor d tinggkat kan terus. Supaya makin sukses,5,positif,24 Februari 2021
Dedi Sunarya,"Pokoknya asyik punya aplikasi Shopee walau ga belanja, tapi bisa cuci mata dan tunggu harga promo & discont.. :-)",5,positif,12 Maret 2021
Agha Chanell,Aplikasi belanja online banyak yang harga murah beda sama aplikasi online lain..meski toko sama harga lebih mahal di aplikasi lain,5,positif,15 Maret 2021
Restu Boemi,"Apk terpercaya udah enak aja belanja di shopee... Mantaaapppp, pokonya belanja aman, nyaman dan terpercaya ya di shopee ajja",5,positif,03 Maret 2021
Maningsih Ning,Membantu mningkatkan penghasilan..krn bisa jualan tanpa harus kluar rumah dimusim pandemi..trmksih Shopee..terbaik..semoga berkah..rizki halal..ok..terbaikkkk...,5,positif,06 Maret 2021
Yeni komalasari,Satu-satu nya online shop yg bisa dipercaya.. Blanja disini hampir tak pernah kecewa.. mantaaaap Poko nyaa...,5,positif,11 Maret 2021
Wildan Muhammad,Baabi emng aplikasi ini. Penipuan. Setiap saya punya uang selalu dihabiskan oleh aplikasi ini karena saya pake buat belanja,5,positif,28 Februari 2021
Putri Nadia,Bnyk pilihan utk semua kebutuhan kualitas bagus dan harga terjangkau...sering² ksh voucher freeongkir biar lebih semangat belanjanya....,5,positif,03 Maret 2021
Dayu Damar,"Suka aja belanja di shopee, banyak pilahannya... dan yang terpenting transaksi aman, mudah , dan cepat",5,positif,06 Maret 2021
Zilfa NA,Terimakasih shopee saya sangat suka belanja di shopee. Tapi kenapa aplikasi shope saya belum ada shopee paylater nya.. mohon infonya ☺️☺️🙏🙏🙏,5,positif,07 Maret 2021
indah prahasti,"Shopee sekarang gak kaya shopee dulu, sekarang udah jarang dapet gratis ongkir, harus minimum pembelian 50rbu baru dapet gratis ongkir. Mau belanja banyak nunggu sebulan sekali nunggu tiap tanggal&bulan sama. Semoga shopee kedepanya lebih memberikan banyak voucher gratis ongkir lagi tiap hari yaa.",5,positif,27 Februari 2021
Zulfah_edtz,Aplikasi apa ini jelek banget gak berguna sama sekali aku kecewa banget sama aplikasi ini!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi boong🤣aku suka banget sama apk ini suka bat love you the best aaaaaa❤❤👍💯,5,positif,29 Januari 2021
Anjas Saputra,sangat senang sdh beberapa kali belanja di shopee kwalitas barangnya bagus semua dan pelayanan dari kurirnya juga ramah. trimakasih shopee,5,positif,10 Maret 2021
Johi Kasih25,Sangat bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!aku suka banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Luar biasa!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Semoga selalu amanah okeee,5,positif,07 Februari 2021
Yessy Anggun,"Shopee adalah aplikasi yang paling sering aku buka, bisa puluhan kali setiap harinya, karna ga ngebosenin😁 sukses terus shopee",5,positif,04 Maret 2021
yadi Riadi,"Kurir shopee emng kereeen abis biar tengah tetap antar jadi ga necewain kurirnya pun ramah,tpi sidikit saran dari saya klu udh lewat jam 23:lewat mending di censel dulu soalnya kasian kurirnya klu mau nanyak kan udh sepi soalnya ada pernah nyasar di alamat saya jam 23:30 dan beda rt kasian kaaan 🙏🙏🙏🙏",5,positif,07 Maret 2021
Kurnia Rahmadanti,"Makasih shoope, sdh mempermudah kita belanja tanpa keluar rumah Semoga bisa aktifkan shoope pinjam saya, agar usaha bisa lebih berkembang",5,positif,26 Februari 2021
Nita Bonita,Untuk hari ini kenapa ya kak Jasa Pengiriman J&T express di semua toko shoope itu tidak tersedia .,5,positif,16 Maret 2021
Refsan Jani,"Berkat shopee,usaha saya semakin bertambah....mohon pertahankan dan jangan diubah lagi.kayak kemaren buat aturan satu voucher,kecewa banget tapi sekarang udah kembali lagi.makasih shopee....servernya di tingkatkan. Sering lemmot pas ada even...",5,positif,06 Maret 2021
Joko Widodo,Suka bgt pake Shopee.. Mudah.. Banyak promo..apalagi koin nya juga bisa buat transaksi.. Belanja jd lebih irit 👍👍👍,5,positif,07 Maret 2021
Aufal Marom,mantap sekali aplikasi ini.. sayang untuk pengiriman paket hemat belum ada fitur j&t economy saya harap suatu saat bisa pakai j&t economy,5,positif,09 Maret 2021
ArsyZhira Wangi Taslim,Aplikasi mantap.....tapi knpa Shoppepaylater saya di hilangkan...tdk ad penjelasan buat sy...agak sedih ngak bs blaja banyak,5,positif,16 Maret 2021
yulia praptiwi,"Kok punya saya bug ya?? Di pilihan pengiriman cuma bisa milih reguler aja. Biasanya ada JNE, J&T dll",5,positif,17 Maret 2021
Suwahyono Putro,"Lengkap ... Belanja gak keluar rumah, harga lebih murah, apalagi ditambah voucer discount & free ongkir",5,positif,04 Maret 2021
verra novri,Sering nya selalu puas sih belanja disini.. deskripsi nya jelas.. plus review2 nya sebagai bahan pertimbangan..👍👍,5,positif,04 Maret 2021
